Date,Dialer,Agent,COID,AID,Campaign,Company,Phone,Included on Output File,Submitted As,Passed Type,Incentive Value,Coaching Notes
2/9/2017,F,John Bonetti,003A000000ewdbQIAQ,001A000000W8WyRIAV,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Sara Harris Family Care PC,2486511129,x,Registered,Registered,$3.50 ,
2/9/2017,F,John Bonetti,003G000000rds5nIAA,001G000000gwpBEIAY,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Bayone Medical Care,7327501180,x,Registered,Registered,$3.50 ,
2/9/2017,F,John Bonetti,003G000001ZCk6mIAD,001G000001FQcm8IAD,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Valley Integrated Pain,4804228510,x,Registered,Registered,$3.50 ,
2/9/2017,F,Jeff Grygiel,003A000000ewS7AIAU,001A000000W9CI0IAN,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Lincoln Medical Clinic,3132554820,x,Registered,Registered,$3.50 ,
2/9/2017,F,Jim McGonigle,003G0000024j2XIIAY,001G000001fHHCYIA4,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Central Jersey Childrens Health,9087230796,x,Registered,Registered,$3.50 ,
2/9/2017,F,Jim McGonigle,003A000000fYapoIAC,001A000000OqzgkIAB,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Cardiovascular Consultants Ltd,6028678644,x,Registered,Registered,$3.50 ,
2/10/2017,F,Amy Day,003A000000evGcGIAU,001A000000W8iFQIAZ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Harold W Stehlik MD,3135659333,x,Registered,Registered,$3.50 ,
2/10/2017,F,Ashley Defilippo,003A000000ewe9GIAQ,001A000000W9KwwIAF,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Moon J Pak MD,2486560177,x,Registered,Registered,$3.50 ,
2/10/2017,F,Ashley Defilippo,003G0000013VHGyIAO,001G000001qkqEpIAI,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Advanced Care Clinic,3137918000,x,Registered,Registered,$3.50 ,
2/10/2017,F,Allison Novak,003A000000bklTSIAY,001A000000W8vJ1IAJ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Nephron Associates PC,2483592370,x,Registered,Registered,$3.50 ,
2/10/2017,F,Allison Novak,003G000000osfzCIAQ,001A000000W9AfyIAF,OTM Responder - 2017 Jacksonville Dinner Seminar,Gastroenterology Associates NE,9047372300,x,Registered,Registered,$3.50 ,
2/10/2017,F,Anne Peabody,003A000000ewhQcIAI,001A000000W8gsWIAR,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Farhan M Kahn MD,8102351331,x,Registered,Registered,$3.50 ,
2/10/2017,F,Anthony Ryan,003A000000ewdcGIAQ,001A000000W8zwfIAB,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Great Lakes Dialysis,3133084200,x,Registered,Registered,$3.50 ,
2/10/2017,F,Anthony Ryan,003A000000ev5M4IAI,001A000000W9J6DIAV,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Atif M George MD,2485432800,x,Registered,Registered,$3.50 ,
2/10/2017,F,Barnaby Thomas,003A000000evBpkIAE,001A000000W8Z3qIAF,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Wattles Internal Medicine Dr. Zohoury,2487408000,x,Registered,Registered,$3.50 ,
2/10/2017,F,Debora Fleury,003A000000boUTlIAM,001A000000W99e2IAB,OTM Responder - 2017 Feb Birmingham Dinner Seminar,East Riverside Health Center,3138220900,x,Registered,Registered,$3.50 ,
2/10/2017,F,Debora Fleury,003A000000adSC3IAM,001A000000W98fCIAR,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Prompt Medical Care,7322208811,x,Registered,Registered,$3.50 ,
2/10/2017,F,Debora Fleury,003A000000ewd14IAA,001A000000W8i2zIAB,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Marcia E Kling MD,5862542534,x,Registered,Registered,$3.50 ,
2/10/2017,F,Gerard Pitts,003A000000ewijgIAA,001A000000W9Mh8IAF,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Metro Partners In Womens Health,2486624388,x,Registered,Registered,$3.50 ,
2/10/2017,F,Gerard Pitts,003A000000ewgeWIAQ,001A000000W8lxoIAB,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Encompass Healthcare,2486249800,x,Registered,Registered,$3.50 ,
2/10/2017,F,Gerard Pitts,003G000000rdyEBIAY,001G000000gwpzUIAQ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,United Healthcare,2482273147,x,Registered,Registered,$3.50 ,
2/10/2017,F,Gerard Pitts,003A000000PzxrOIAR,001A000000W8tS9IAJ,OTM Responder - 2017 Jacksonville Dinner Seminar,St Augustine Cardiology Associates,9048241776,x,Registered,Registered,$3.50 ,
2/10/2017,F,Gerard Pitts,003G000002b59TAIAY,001G0000020BjMNIA0,OTM Responder - 2017 Jacksonville Dinner Seminar,Neurology Clinic of Jacksonville,9045704444,x,Registered,Registered,$3.50 ,
2/10/2017,F,Gerard Pitts,003G0000021fIepIAE,001G000001d7DUAIA2,OTM Responder - 2017 Jacksonville Dinner Seminar,Coastal Blue Water Urology Associates,9046448353,x,Registered,Registered,$3.50 ,
2/10/2017,F,Gerard Pitts,003A000000cIdHHIA0,001A000000W8mghIAB,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Affiliated Internal Medicine,9282770347,x,Registered,Registered,$3.50 ,
2/10/2017,F,Gerard Pitts,003G0000013VMGmIAO,001G000000pHhWmIAK,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Desert Womens Care,4805594776,x,Registered,Registered,$3.50 ,
2/10/2017,F,Gerard Pitts,003A000000fYnshIAC,001A000000W9EKiIAN,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Gerald B Harris II DO,6239770700,x,Registered,Registered,$3.50 ,
2/10/2017,F,John Bonetti,003G000002LDoENIA1,001G000001qkuOjIAI,OTM Responder - 2017 Feb Birmingham Dinner Seminar,St Clair Obstetrics & Gynecolog,8103293333,x,Registered,Registered,$3.50 ,
2/10/2017,F,John Bonetti,003A000000ewJOuIAM,001A000000W8pFxIAJ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Sheela A Dharmani MD,2486516631,x,Registered,Registered,$3.50 ,
2/10/2017,F,John Bonetti,003G000002LDkejIAD,001G000001qksUsIAI,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Arizona Health Pros,6237762225,x,Registered,Registered,$3.50 ,
2/10/2017,F,Jeff Grygiel,003A000000adCsGIAU,001A000000W8IndIAF,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Community Healthmark LLC,9733511110,x,Registered,Registered,$3.50 ,
2/10/2017,F,Jeff Grygiel,003G0000013VH43IAG,001G000000pHd4lIAC,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Rebecca Williams MD,2487840600,x,Registered,Registered,$3.50 ,
2/10/2017,F,Jeff Grygiel,003A000000ewJL4IAM,001G000000mIT9YIAW,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Rochester Family Physicians PC,2486511155,x,Registered,Registered,$3.50 ,
2/10/2017,F,Jeff Grygiel,003A000000evFykIAE,001A000000W8OVoIAN,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Rita P Eckenrode MD,7349737203,x,Registered,Registered,$3.50 ,
2/10/2017,F,Jeff Grygiel,003A000000ewSUyIAM,001A000000W8oEpIAJ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Ghalib Y Talia MD,2483384040,x,Registered,Registered,$3.50 ,
2/10/2017,F,Jeff Grygiel,003G000002LDm7iIAD,001G000001qkq37IAA,OTM Responder - 2017 Jacksonville Dinner Seminar,Arthritis & Rheumatology Care Center,9045036999,x,Registered,Registered,$3.50 ,
2/10/2017,F,Jim McGonigle,003G0000013plqsIAA,001G000001pWXTTIA4,OTM Responder - 2017 Jacksonville Dinner Seminar,Chitra Rajpal MD,9047047140,x,Registered,Registered,$3.50 ,
2/10/2017,F,Jim McGonigle,003G000000rdzQ4IAI,001G000000gwtlAIAQ,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Brain & Spine Center PLC,4809173706,x,Registered,Registered,$3.50 ,
2/10/2017,F,Kevin Clinton,003A000000bk8l8IAA,001A000000W8xO8IAJ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Pediatric Associates Dearborn,3137920345,x,Registered,Registered,$3.50 ,
2/10/2017,F,Kevin Clinton,003G0000013qG88IAE,001A000000W8y7oIAB,OTM Responder - 2017 Jacksonville Dinner Seminar,Allergy & Asthma Alternative,9047336487,x,Registered,Registered,$3.50 ,
2/10/2017,F,Robyn Davis,003A000000fYb5bIAC,001A000000W8yLjIAJ,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Darrin D Scherer DO,6238823637,x,Registered,Registered,$3.50 ,
2/10/2017,F,Sherina Howard,003A000000evFXAIA2,001A000000W8l8vIAB,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Ban Mechael MD,2484766209,x,Registered,Registered,$3.50 ,
2/13/2017,F,Anthony Ryan,003G0000013qNsKIAU,001A000000W9KpYIAV,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,MCCI,5619670234,x,Registered,Registered,$3.50 ,
2/13/2017,F,John Bonetti,003G0000016M5pHIAS,001G000000syIKKIA2,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Hooman Azmi MD,3012308989,x,Registered,Registered,$3.50 ,
2/13/2017,F,John Bonetti,003G0000017RBvcIAG,001A000000W9ENmIAN,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Israel Machin MD PA,5614333556,x,Registered,Registered,$3.50 ,
2/13/2017,F,Jeff Grygiel,003G000001UHh05IAD,001A000000W8JxBIAV,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Leonard Richardson MD,4106532290,x,Registered,Registered,$3.50 ,
2/13/2017,F,Jeff Grygiel,003A000000PznSoIAJ,001A000000OqyhSIAR,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Mohsen A Rashdan MD,5613470100,x,Registered,Registered,$3.50 ,
2/13/2017,F,Jim McGonigle,003G000002LDovbIAD,001G000001qkvxJIAQ,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Endo Care Of South Florida,8558441545,x,Registered,Registered,$3.50 ,
2/14/2017,F,Ashley Defilippo,003A000000adA3cIAE,001A000000W8oWkIAJ,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Elizabeth Primary Care,9084369494,x,Registered,Registered,$3.50 ,
2/14/2017,F,Anne Peabody,003A000000bjvgOIAQ,001A000000W9JZhIAN,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Jupiter Pediatric Associates,5615759876,x,Registered,Registered,$3.50 ,
2/14/2017,F,Anne Peabody,003A000000czLDPIA2,001A000000W8vRIIAZ,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,South Florida Nephrology Cnsltn,9549869008,x,Registered,Registered,$3.50 ,
2/14/2017,F,Anne Peabody,003A000000e7T1CIAU,001A000000W95mVIAR,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Downtown Baltimore Family Care,4107525425,x,Registered,Registered,$3.50 ,
2/14/2017,F,Anne Peabody,003A000000e7WkEIAU,001A000000W8MPBIA3,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Glenard Medical Services,4105903424,x,Registered,Registered,$3.50 ,
2/14/2017,F,Anne Peabody,003A000000PzyroIAB,001A000000Or0NbIAJ,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Jeffrey L Stein MD,5614835500,x,Registered,Registered,$3.50 ,
2/14/2017,F,Anthony Ryan,003G000002LDlP3IAL,001G000001qkz7xIAA,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Pediatrics At Midtown,4102258780,x,Registered,Registered,$3.50 ,
2/14/2017,F,Anthony Ryan,003G000002WAu3BIAT,001G000001xTGYJIA4,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Christopher Senger Md,9549477548,x,Registered,Registered,$3.50 ,
2/14/2017,F,Debora Fleury,003G00000235C5sIAE,001G000001e8B52IAE,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Armstrong Podiatry,4436608841,x,Registered,Registered,$3.50 ,
2/14/2017,F,Gerard Pitts,003G000001MJ7E4IAL,001G0000017YamBIAS,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Starcatcher Healthcare,6238500020,x,Registered,Registered,$3.50 ,
2/14/2017,F,John Bonetti,003G000000rdwsdIAA,001G000000gwqFWIAY,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Arnaldo Mora MD,5614951515,x,Registered,Registered,$3.50 ,
2/14/2017,F,John Bonetti,003G000000zlnVSIAY,001A000000R9EgRIAV,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Wellcare Medical Clinic,9546035508,x,Registered,Registered,$3.50 ,
2/14/2017,F,John Bonetti,003G0000013qNO9IAM,001A000000W8jriIAB,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Comiter PA,9549430895,x,Registered,Registered,$3.50 ,
2/14/2017,F,John Bonetti,003G000002B691MIAR,001G000001lSr6AIAS,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Brazilian Clinic,9543681302,x,Registered,Registered,$3.50 ,
2/14/2017,F,Jeff Grygiel,003A000000e7VQpIAM,001A000000W8j7kIAB,OTM Responder - 2017 Feb Baltimore Dinner Seminar,MD Vein & Skin Specialists,4432830600,x,Registered,Registered,$3.50 ,
2/14/2017,F,Jeff Grygiel,003G000000rdtyaIAA,001G000000gwp0kIAA,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Rest Assured Sleep Center,4108978445,x,Registered,Registered,$3.50 ,
2/14/2017,F,Jeff Grygiel,003G00000131OxMIAU,001G000000pHas8IAC,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Vitas Care Solutions Inc,8778684827,x,Registered,Registered,$3.50 ,
2/14/2017,F,Jeff Grygiel,003G0000013UhUAIA0,001G000000pHb4sIAC,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,David Feierman DPM,5614393338,x,Registered,Registered,$3.50 ,
2/14/2017,F,Jim McGonigle,003G0000013qMiDIAU,001A000000W8vRjIAJ,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Barbara E Smith MD,9549788326,x,Registered,Registered,$3.50 ,
2/14/2017,F,Kevin Clinton,003A000000bl8pSIAQ,001A000000W8VIEIA3,OTM Responder - 2017 Feb Phoenix Dinner Seminar,Southwest Cardiovascular Associates,4809454343,x,Registered,Registered,$3.50 ,
2/14/2017,F,Kevin Clinton,003G000002aCnmiIAC,001G000001qkwuhIAA,OTM Responder - 2017 Feb Phoenix Dinner Seminar,White Cranes Medical Center,4807044540,x,Registered,Registered,$3.50 ,
2/14/2017,F,Sherina Howard,003A000000e7VqgIAE,001A000000W8sRoIAJ,OTM Responder - 2017 Feb Baltimore Dinner Seminar,Ellicott City Primary Care,4104651091,x,Registered,Registered,$3.50 ,
2/14/2017,F,Sherina Howard,003G0000013Uhl3IAC,001A000000W8tQPIAZ,OTM Responder - 2017 Feb Boca Raton Dinner Seminar,Urology Associates West Broward,5613817773,x,Registered,Registered,$3.50 ,
2/15/2017,F,Amy Day,003A000000ewccyIAA,001A000000Or0paIAB,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Williams Family & Sports Medical Center,2484763333,x,Registered,Registered,$3.50 ,
2/15/2017,F,Amy Day,003G0000024ivFIIAY,001G000001fHGY7IAO,OTM Responder - 2017 Jacksonville Dinner Seminar,Barry F Dobies MD,9044714441,x,Registered,Registered,$3.50 ,
2/15/2017,F,Allison Novak,003A000000ev53sIAA,001A000000W92BeIAJ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Detroit Inst Physcl Medicine Rehab,2483585830,x,Registered,Registered,$3.50 ,
2/15/2017,F,Anne Peabody,003A000000ev5N4IAI,001A000000W8hFZIAZ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Senior Care Medical Group,3135843359,x,Registered,Registered,$3.50 ,
2/15/2017,F,Anne Peabody,003G000001GDq8oIAD,001G000000ysWIgIAM,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Canton Family Medicine,7346671648,x,Registered,Registered,$3.50 ,
2/15/2017,F,Anne Peabody,003G000002LDdyhIAD,001G000001qkuwiIAA,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Aravinda Reddy MD,9082898340,x,Registered,Registered,$3.50 ,
2/15/2017,F,Barnaby Thomas,003A000000adD37IAE,001A000000W8ImnIAF,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Elmora Pediatrics,9083517584,x,Registered,Registered,$3.50 ,
2/15/2017,F,Debora Fleury,003A000000cIdDkIAK,001A000000Xy6qsIAB,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Cardiovascular Associates PC,2483571360,x,Registered,Registered,$3.50 ,
2/15/2017,F,Gerard Pitts,003G000000rdsYcIAI,001G000000gwq0ZIAQ,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Dominic A Pompa MD,7183517683,x,Registered,Registered,$3.50 ,
2/15/2017,F,Gerard Pitts,003G000001Aa7IJIAZ,001G000000vLugDIAS,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Amit Shah DPM,7329032500,x,Registered,Registered,$3.50 ,
2/15/2017,F,John Bonetti,003A000000ev6yeIAA,001A000000W8oF1IAJ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Beech Daly Medical Center,3132787750,x,Registered,Registered,$3.50 ,
2/15/2017,F,John Bonetti,003G000000rdyaDIAQ,001G000000gwrjDIAQ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Home Visit MD,2484406090,x,Registered,Registered,$3.50 ,
2/15/2017,F,John Bonetti,003A000000evAQeIAM,001A000000W8NF6IAN,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Garfield Health And Wellness,5862280400,x,Registered,Registered,$3.50 ,
2/15/2017,F,John Bonetti,003G0000012hRfCIAU,001G000000pGxdeIAC,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Endocrinology Diabetes & Metabolism,2488537270,x,Registered,Registered,$3.50 ,
2/15/2017,F,John Bonetti,003A000000ewkQ2IAI,001A000000W8foaIAB,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Advanced Foot/Ankle Care Center,7347445661,x,Registered,Registered,$3.50 ,
2/15/2017,F,John Bonetti,003G000002LDp5tIAD,001G000001qksaAIAQ,OTM Responder - 2017 Jacksonville Dinner Seminar,The Lohad Center For Anti-Aging,9046458778,x,Registered,Registered,$3.50 ,
2/15/2017,F,Jeff Grygiel,003A000000ewiVsIAI,001A000000W8MbDIAV,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Cardiovascular Consultants PC,5866981200,x,Registered,Registered,$3.50 ,
2/15/2017,F,Jeff Grygiel,003G0000025AiQLIA0,001A000000W98U5IAJ,OTM Responder - 2017 Jacksonville Dinner Seminar,Perry General/Internal Medicine,9047249334,x,Registered,Registered,$3.50 ,
2/15/2017,F,Jeff Grygiel,003A000000adK44IAE,001A000000W8b2NIAR,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Beverly C Avendano MD,7328880411,x,Registered,Registered,$3.50 ,
2/15/2017,F,Jeff Grygiel,003A000000diDRXIA2,001A000000W9AZOIA3,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Helena Gottlieb MD,7186986503,x,Registered,Registered,$3.50 ,
2/15/2017,F,Jim McGonigle,003A000000ewJpqIAE,001A000000W9HR5IAN,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Walled Lake Medical Center,2486241526,x,Registered,Registered,$3.50 ,
2/15/2017,F,Jim McGonigle,003A000000ad8QKIAY,001A000000W8igHIAR,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Rosedale Medical PC,7326344300,x,Registered,Registered,$3.50 ,
2/15/2017,F,Jim McGonigle,003G000000rdsNCIAY,001G000000gwsIkIAI,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Neshi Bakshi MD,7327779023,x,Registered,Registered,$3.50 ,
2/15/2017,F,Kevin Clinton,003G000002cQYuhIAG,001G0000021PPjqIAG,OTM Responder - 2017 Jacksonville Dinner Seminar,Advanced Gastroenterology and Hepatology,9042286306,x,Registered,Registered,$3.50 ,
2/15/2017,F,Kevin Clinton,003A000000ewhVyIAI,001A000000W8uClIAJ,OTM Responder - 2017 Feb Birmingham Dinner Seminar,Sanford J Rautbort MD PC,2487378261,x,Registered,Registered,$3.50 ,
2/15/2017,F,Kevin Clinton,003A000000ad3dZIAQ,001A000000W8kVPIAZ,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Center For Gynecologic Oncology,9737627270,x,Registered,Registered,$3.50 ,
2/15/2017,F,Kevin Clinton,003A000000adJlRIAU,001A000000W8KD5IAN,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Shikha Majumdar MD LLC,7324315563,x,Registered,Registered,$3.50 ,
2/15/2017,F,Kevin Clinton,003A000000adBX9IAM,001A000000W8UCSIA3,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Nazar H Haidri MD,9086870810,x,Registered,Registered,$3.50 ,
2/15/2017,F,Lauren Gerry,003A000000ad5K6IAI,001A000000W8jKcIAJ,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Performance Spine &Sports Med,6095888600,x,Registered,Registered,$3.50 ,
2/15/2017,F,Mitch Adams,003A000000adN0mIAE,001A000000W8Js6IAF,OTM Responder - 2017 Feb New Brunswick Dinner Seminar,Chang I Cho MD,9087562261,x,Registered,Registered,$3.50 ,
2/8/2017,F,Robyn Davis,003G0000025AUqgIAG,001A000000W91htIAB,OTM Responder - 2017 Jacksonville Dinner Seminar,Family Medical Care,9048247773,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Amy Day,003G000001J7MqoIAF,001G0000011S59MIAS,Q1 2017 OTM  FLPMA SAM Conference,Alix Charles Dpm Pa,9547664384,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/5/2017,F,Amy Day,003G0000013UgOZIA0,001A000000W8k18IAB,Q1 2017 OTM  FLPMA SAM Conference,Barry University Foot & Ankle,3056911787,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/6/2017,F,Allison Novak,003A000000diTI9IAM,001A000000W8vLzIAJ,Q1 2017 OTM  FLPMA SAM Conference,Elliot T Udell DPM,5169351113,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/6/2017,F,Allison Novak,003G000002E7WvwIAF,001A000000W8LJzIAN,Q1 2017 OTM  FLPMA SAM Conference,North Miami Foot & Ankle,3058939883,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/10/2017,F,Allison Novak,003A000000diNxyIAE,001A000000W8tkjIAB,Q1 2017 OTM  FLPMA SAM Conference,Myron C Boxer DPM,5163742033,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/10/2017,F,Amy Day,003G0000013qLFEIA2,001A000000W9FFlIAN,Q1 2017 OTM  FLPMA SAM Conference,Lake Placid Podiatry,8636990710,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/10/2017,F,Sherina Howard,003A000000e93vsIAA,001A000000W8V57IAF,Q1 2017 OTM  FLPMA SAM Conference,Suncoast Podiatry Associates,3528610444,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/10/2017,F,Sherina Howard,003G0000013UhA5IAK,001A000000W95lZIAR,Q1 2017 OTM  FLPMA SAM Conference,Center for Foot Surgery,9543702400,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/10/2017,F,Sherina Howard,003G0000017RB30IAG,001A000000W9GTGIA3,Q1 2017 OTM  FLPMA SAM Conference,McDonough Podiatry,3867561515,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/11/2017,F,Allison Novak,003G0000010akr5IAA,001A000000W8ViGIAV,Q1 2017 OTM  FLPMA SAM Conference,Island Podiatry Associates,3214525133,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/12/2017,F,Sherina Howard,003A000000e8h8VIAQ,001A000000W8LS9IAN,Q1 2017 OTM  FLPMA SAM Conference,Florida Foot Specialists,8633571166,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/13/2017,F,Allison Novak,003A000000ad48jIAA,001A000000W8ZzwIAF,Q1 2017 OTM New York State Podiatric Medical Association Clinical Conference and Exhibition,Ronald M Werter DPM,2125951400,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/13/2017,F,Allison Novak,003A000000adAroIAE,001A000000W8JvaIAF,Q1 2017 OTM New York State Podiatric Medical Association Clinical Conference and Exhibition,Vincent F Giacalone DPM,2012610500,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/13/2017,F,Amy Day,003A000000diHZkIAM,001A000000W9FzNIAV,Q1 2017 OTM New York State Podiatric Medical Association Clinical Conference and Exhibition,Mitchell J Siegel DPM,5164820998,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
1/13/2017,F,Amy Day,003G000002YdspTIAR,001G000001zS51dIAC,Q1 2017 OTM New York State Podiatric Medical Association Clinical Conference and Exhibition,Total Care Podiatry,7187151777,x,Booth Demo Booked,Booth Demo Booked,$5.00 ,
